,Date,AveragePrice,TotalValue,c4046,c4225,c4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,year,region
8834,28-01-2018,1.23,5680960.0,418911.0,3730290.0,8112.22,1523650.0,1278590.0,242866.0,2192.22,Conventional,2018,Northeast
8835,21-01-2018,1.25,6137750.0,441674.0,4447690.0,16607.8,1231780.0,990189.0,241571.0,20.29,Conventional,2018,Northeast
8836,14-01-2018,1.49,4073410.0,282971.0,2558510.0,8555.47,1223370.0,955649.0,267715.0,6.95,Conventional,2018,Northeast
8837,07-01-2018,1.43,4230000.0,241292.0,2868990.0,12579.5,1107150.0,769968.0,337149.0,28.55,Conventional,2018,Northeast
8838,25-03-2018,1.46,483125.0,43595.1,365913.0,1529.8,72086.4,34546.1,36509.2,1031.11,Conventional,2018,NorthernNewEngland
8839,18-03-2018,1.4,428029.0,45178.1,315350.0,1354.16,66146.8,30679.3,34470.8,996.67,Conventional,2018,NorthernNewEngland
8840,11-03-2018,1.08,765746.0,50349.6,662867.0,1245.98,51283.9,27070.3,23244.7,968.89,Conventional,2018,NorthernNewEngland
8841,04-03-2018,1.35,458200.0,34173.6,343497.0,1176.07,79353.8,29431.4,49209.0,713.33,Conventional,2018,NorthernNewEngland
8842,25-02-2018,1.38,399309.0,22334.6,293597.0,1398.78,81978.3,37405.1,43809.9,763.33,Conventional,2018,NorthernNewEngland
8843,18-02-2018,1.35,395298.0,16084.5,297490.0,1168.92,80554.9,39537.1,40374.5,643.33,Conventional,2018,NorthernNewEngland
8844,11-02-2018,1.11,617476.0,19640.0,512850.0,3564.09,81422.2,35046.1,45221.7,1154.44,Conventional,2018,NorthernNewEngland
8845,04-02-2018,1.06,847261.0,22674.3,754097.0,2247.4,68242.8,34218.1,33788.0,236.66,Conventional,2018,NorthernNewEngland
8846,28-01-2018,1.44,441977.0,11731.7,360983.0,1920.26,67342.5,31388.5,35837.4,116.67,Conventional,2018,NorthernNewEngland
8847,21-01-2018,1.33,577116.0,11506.3,492833.0,3776.0,69001.4,27451.2,41550.2,0.0,Conventional,2018,NorthernNewEngland
8848,14-01-2018,1.42,419377.0,11067.0,322712.0,2011.52,83585.8,29827.2,53758.6,0.0,Conventional,2018,NorthernNewEngland
8849,07-01-2018,1.17,502851.0,10284.5,394542.0,4357.02,93667.9,23938.3,69729.6,0.0,Conventional,2018,NorthernNewEngland
8850,25-03-2018,1.32,429132.0,258218.0,25971.0,1426.07,143518.0,90870.3,52357.4,290.0,Conventional,2018,Orlando
8851,18-03-2018,1.11,508979.0,333194.0,32206.3,1543.14,142036.0,82165.9,59626.6,243.33,Conventional,2018,Orlando
8852,11-03-2018,1.13,529201.0,333910.0,33092.0,1477.79,160721.0,91546.7,68931.0,243.33,Conventional,2018,Orlando
8853,04-03-2018,1.13,533701.0,331887.0,35297.1,1526.93,164990.0,86462.7,78304.4,223.33,Conventional,2018,Orlando
8854,25-02-2018,1.3,416950.0,255778.0,26833.7,1404.42,132934.0,93328.7,39425.6,180.0,Conventional,2018,Orlando
8855,18-02-2018,1.31,396568.0,246435.0,23807.5,1357.35,124969.0,83331.8,41450.2,186.66,Conventional,2018,Orlando
8856,11-02-2018,1.0,516405.0,346563.0,36818.1,1200.04,131824.0,74552.0,57051.8,220.0,Conventional,2018,Orlando
8857,04-02-2018,0.99,759532.0,511954.0,60713.0,1345.0,185520.0,88148.1,97195.7,176.67,Conventional,2018,Orlando
8858,28-01-2018,1.35,414781.0,262391.0,28265.1,1290.4,122835.0,75243.3,47548.0,43.33,Conventional,2018,Orlando
8859,21-01-2018,1.16,482905.0,312991.0,36478.1,1521.7,131914.0,72049.5,59856.2,7.79,Conventional,2018,Orlando
8860,14-01-2018,1.4,387588.0,258151.0,26672.3,1199.66,101565.0,68413.0,33152.5,0.0,Conventional,2018,Orlando
8861,07-01-2018,1.19,430766.0,288886.0,34311.3,997.66,106571.0,65277.0,41293.5,0.0,Conventional,2018,Orlando
8862,25-03-2018,1.31,503278.0,43421.1,252220.0,248.04,207389.0,187567.0,17687.7,2134.44,Conventional,2018,Philadelphia
8863,18-03-2018,1.33,471176.0,44696.4,241775.0,334.21,184370.0,169603.0,12962.8,1804.44,Conventional,2018,Philadelphia
8864,11-03-2018,1.32,486492.0,45869.8,237689.0,297.86,202635.0,177287.0,23394.7,1953.33,Conventional,2018,Philadelphia
8865,04-03-2018,1.36,443651.0,37703.0,231605.0,335.17,174008.0,151599.0,20573.2,1835.55,Conventional,2018,Philadelphia
8866,25-02-2018,1.26,490292.0,55979.6,235448.0,314.32,198551.0,173946.0,22558.0,2046.67,Conventional,2018,Philadelphia
8867,18-02-2018,1.24,443313.0,67616.5,233345.0,236.22,142115.0,117914.0,22366.8,1833.89,Conventional,2018,Philadelphia
8868,11-02-2018,1.02,611269.0,130163.0,320846.0,213.8,160047.0,136380.0,22296.3,1371.06,Conventional,2018,Philadelphia
8869,04-02-2018,1.12,819224.0,62044.2,467928.0,645.87,288606.0,254150.0,33540.8,916.0,Conventional,2018,Philadelphia
8870,28-01-2018,1.23,537884.0,90381.5,256525.0,390.07,190587.0,183977.0,6289.85,320.0,Conventional,2018,Philadelphia
8871,21-01-2018,1.32,527860.0,69862.9,303263.0,383.99,154350.0,144550.0,9797.01,2.76,Conventional,2018,Philadelphia
8872,14-01-2018,1.5,419189.0,36351.3,232190.0,443.69,150204.0,126686.0,23512.8,5.53,Conventional,2018,Philadelphia
8873,07-01-2018,1.56,408204.0,22384.9,239186.0,407.29,146225.0,114765.0,31460.8,0.0,Conventional,2018,Philadelphia
8874,25-03-2018,0.59,1684540.0,932957.0,296969.0,14887.0,439725.0,216077.0,218330.0,5318.89,Conventional,2018,PhoenixTucson
8875,18-03-2018,0.71,1299190.0,626646.0,243425.0,14272.4,414848.0,204097.0,205347.0,5404.44,Conventional,2018,PhoenixTucson
8876,11-03-2018,0.58,1619550.0,941189.0,269078.0,14057.2,395225.0,227506.0,161870.0,5848.89,Conventional,2018,PhoenixTucson
8877,04-03-2018,0.61,1672900.0,962968.0,268082.0,12934.9,428914.0,266659.0,156802.0,5453.33,Conventional,2018,PhoenixTucson
8878,25-02-2018,0.72,1224250.0,621384.0,216588.0,13517.5,372765.0,218471.0,148191.0,6103.23,Conventional,2018,PhoenixTucson
8879,18-02-2018,0.59,1544980.0,923293.0,242109.0,12876.8,366705.0,228817.0,131178.0,6709.75,Conventional,2018,PhoenixTucson
8880,11-02-2018,0.64,1490710.0,793896.0,256987.0,12607.4,427221.0,241682.0,179607.0,5932.22,Conventional,2018,PhoenixTucson
8881,04-02-2018,0.59,1998260.0,1029020.0,511202.0,13917.1,444124.0,236057.0,202721.0,5346.67,Conventional,2018,PhoenixTucson
8882,28-01-2018,0.68,1592140.0,902410.0,288509.0,12312.1,388906.0,235248.0,147958.0,5698.89,Conventional,2018,PhoenixTucson
8883,21-01-2018,0.78,1315330.0,613601.0,246704.0,13332.3,441693.0,210780.0,226080.0,4833.34,Conventional,2018,PhoenixTucson
8884,14-01-2018,0.81,1354910.0,628592.0,284087.0,15249.8,426984.0,200604.0,221593.0,4786.66,Conventional,2018,PhoenixTucson
8885,07-01-2018,0.89,1025310.0,470698.0,222151.0,14761.1,317702.0,178187.0,134615.0,4900.0,Conventional,2018,PhoenixTucson
8886,25-03-2018,1.28,132098.0,44126.2,13225.4,1385.77,73360.5,39142.2,34191.7,26.67,Conventional,2018,Pittsburgh
8887,18-03-2018,0.98,198247.0,73389.9,22422.6,2599.53,99834.6,36169.0,63248.9,416.67,Conventional,2018,Pittsburgh
8888,11-03-2018,1.23,134625.0,40798.1,15527.2,1089.04,77211.0,48023.1,29181.2,6.67,Conventional,2018,Pittsburgh
8889,04-03-2018,1.23,120613.0,35950.3,14351.6,954.03,69356.9,43202.4,26151.2,3.33,Conventional,2018,Pittsburgh
8890,25-02-2018,0.98,184227.0,67240.4,21907.5,2122.3,92956.4,33977.6,58972.1,6.67,Conventional,2018,Pittsburgh
8891,18-02-2018,1.21,121003.0,32928.1,18278.9,1037.34,68758.4,40104.0,28647.8,6.67,Conventional,2018,Pittsburgh
8892,11-02-2018,1.22,116882.0,33543.3,21090.2,1094.97,61153.7,37660.1,23490.2,3.33,Conventional,2018,Pittsburgh
8893,04-02-2018,0.98,202604.0,78189.9,30466.2,2684.22,91264.0,38743.1,52514.2,6.67,Conventional,2018,Pittsburgh
8894,28-01-2018,1.23,119606.0,37562.7,19312.9,1415.85,61314.9,42492.3,18822.6,0.0,Conventional,2018,Pittsburgh
8895,21-01-2018,1.01,183347.0,83017.2,32323.3,2721.64,65285.2,36503.5,28781.8,0.0,Conventional,2018,Pittsburgh
8896,14-01-2018,1.3,117484.0,40292.7,22648.6,1560.23,52982.3,42859.9,10122.5,0.0,Conventional,2018,Pittsburgh
8897,07-01-2018,1.3,110930.0,40579.4,24117.6,1241.27,44991.5,36998.3,7993.17,0.0,Conventional,2018,Pittsburgh
8898,25-03-2018,1.08,2298610.0,870297.0,765739.0,8214.57,654359.0,603569.0,50091.3,698.79,Conventional,2018,Plains
8899,18-03-2018,1.06,2346530.0,948200.0,630350.0,9313.26,758665.0,701598.0,55972.3,1094.43,Conventional,2018,Plains
8900,11-03-2018,1.15,2152110.0,917963.0,512519.0,7989.48,713642.0,630814.0,77037.4,5790.5,Conventional,2018,Plains
8901,04-03-2018,1.15,2092350.0,888109.0,501748.0,8144.54,694354.0,627934.0,53944.8,12474.7,Conventional,2018,Plains
8902,25-02-2018,1.13,2115880.0,879721.0,527659.0,9044.15,699455.0,641489.0,57064.1,902.27,Conventional,2018,Plains
8903,18-02-2018,1.2,1807030.0,772200.0,506015.0,6634.13,522185.0,422153.0,99678.8,353.32,Conventional,2018,Plains
8904,11-02-2018,1.06,2199000.0,957709.0,540049.0,6998.12,694241.0,526135.0,167565.0,541.2,Conventional,2018,Plains
8905,04-02-2018,0.91,3316490.0,1609100.0,827999.0,9830.1,869561.0,678696.0,190573.0,291.54,Conventional,2018,Plains
8906,28-01-2018,0.99,2533940.0,1387710.0,515699.0,6371.3,624155.0,474702.0,149438.0,15.49,Conventional,2018,Plains
8907,21-01-2018,1.18,2208600.0,1051840.0,479600.0,7659.28,669500.0,562989.0,106461.0,50.18,Conventional,2018,Plains
8908,14-01-2018,1.25,2033820.0,891359.0,572445.0,6526.08,563494.0,436556.0,126910.0,27.78,Conventional,2018,Plains
8909,07-01-2018,1.17,2103530.0,1026300.0,570087.0,6096.19,501045.0,384810.0,116197.0,38.13,Conventional,2018,Plains
8910,25-03-2018,1.06,658169.0,75837.5,304992.0,14300.9,263039.0,166273.0,96427.9,338.04,Conventional,2018,Portland
8911,18-03-2018,1.04,759158.0,66714.5,222710.0,18614.1,451119.0,144978.0,305018.0,1123.46,Conventional,2018,Portland
8912,11-03-2018,1.11,676307.0,78454.9,308560.0,17485.1,271808.0,172296.0,99071.9,439.59,Conventional,2018,Portland
8913,04-03-2018,1.16,592282.0,75141.3,252080.0,16464.6,248596.0,163840.0,84108.8,647.94,Conventional,2018,Portland
8914,25-02-2018,1.01,772849.0,62880.6,259932.0,16312.9,433723.0,101200.0,328766.0,3757.42,Conventional,2018,Portland
8915,18-02-2018,1.06,636926.0,81789.8,278393.0,16614.4,260128.0,160052.0,99595.4,481.09,Conventional,2018,Portland
8916,11-02-2018,1.25,507333.0,87666.5,146007.0,17712.5,255948.0,156039.0,99378.8,530.5,Conventional,2018,Portland
8917,04-02-2018,0.88,1051040.0,78861.9,452243.0,15406.0,504528.0,111756.0,391142.0,1630.86,Conventional,2018,Portland
8918,28-01-2018,1.34,486680.0,80881.1,152913.0,16678.4,236207.0,142712.0,92874.0,621.34,Conventional,2018,Portland
8919,21-01-2018,1.17,608159.0,76804.8,271529.0,18147.8,241678.0,150750.0,90544.1,384.21,Conventional,2018,Portland
8920,14-01-2018,1.06,747864.0,76227.5,252458.0,17693.5,401485.0,99618.5,300592.0,1274.92,Conventional,2018,Portland
8921,07-01-2018,1.22,567488.0,107128.0,220686.0,14535.3,225139.0,156850.0,67977.9,310.66,Conventional,2018,Portland
8922,25-03-2018,1.24,362959.0,91484.4,120803.0,5307.11,145364.0,139122.0,6242.74,0.0,Conventional,2018,RaleighGreensboro
8923,18-03-2018,0.92,552900.0,96399.5,130874.0,4769.76,320857.0,312969.0,7886.43,1.11,Conventional,2018,RaleighGreensboro
8924,11-03-2018,1.2,384596.0,106063.0,132338.0,5654.47,140540.0,135823.0,4716.82,0.0,Conventional,2018,RaleighGreensboro
8925,04-03-2018,1.28,330201.0,88012.9,101227.0,5793.79,135167.0,128112.0,7055.64,0.0,Conventional,2018,RaleighGreensboro
8926,25-02-2018,1.28,343584.0,91255.5,120240.0,5425.62,126662.0,119370.0,7291.64,0.0,Conventional,2018,RaleighGreensboro
8927,18-02-2018,1.29,302077.0,78221.5,101748.0,5439.47,116668.0,108698.0,7969.75,0.0,Conventional,2018,RaleighGreensboro
8928,11-02-2018,1.1,367904.0,106372.0,91013.4,5010.88,165507.0,156789.0,8718.05,0.0,Conventional,2018,RaleighGreensboro
8929,04-02-2018,0.97,525075.0,119689.0,132891.0,5891.9,266603.0,254235.0,12368.6,0.0,Conventional,2018,RaleighGreensboro
8930,28-01-2018,1.34,322349.0,93956.4,105608.0,5131.66,117652.0,112706.0,4946.6,0.0,Conventional,2018,RaleighGreensboro
8931,21-01-2018,1.12,407825.0,101930.0,102791.0,4632.9,198472.0,191459.0,7012.18,0.0,Conventional,2018,RaleighGreensboro
8932,14-01-2018,1.29,360772.0,88430.4,138124.0,6178.1,128040.0,119713.0,8326.87,0.0,Conventional,2018,RaleighGreensboro
8933,07-01-2018,1.3,317210.0,113445.0,103827.0,5071.98,94865.2,90848.1,4017.12,0.0,Conventional,2018,RaleighGreensboro
8934,25-03-2018,1.1,316217.0,77628.9,88215.3,1928.8,148444.0,135644.0,11246.2,1553.74,Conventional,2018,RichmondNorfolk
8935,18-03-2018,0.98,365038.0,82914.3,97133.0,1515.48,183475.0,169506.0,12586.6,1382.54,Conventional,2018,RichmondNorfolk
8936,11-03-2018,1.0,345646.0,95991.4,94894.7,1776.1,152984.0,139364.0,13327.8,291.92,Conventional,2018,RichmondNorfolk
8937,04-03-2018,1.14,289119.0,69170.1,83513.9,1792.21,134642.0,115640.0,18714.1,288.33,Conventional,2018,RichmondNorfolk
8938,25-02-2018,1.13,277107.0,75032.0,85267.7,1914.32,114893.0,98624.5,15568.9,700.0,Conventional,2018,RichmondNorfolk
8939,18-02-2018,1.18,237767.0,52315.0,78322.9,1685.0,105444.0,85472.1,18198.6,1773.33,Conventional,2018,RichmondNorfolk
8940,11-02-2018,1.01,292742.0,73304.8,95360.5,1648.41,122429.0,107275.0,14805.8,348.34,Conventional,2018,RichmondNorfolk
8941,04-02-2018,0.86,469094.0,124230.0,128208.0,2217.45,214438.0,187621.0,26710.4,106.67,Conventional,2018,RichmondNorfolk
8942,28-01-2018,1.21,267306.0,63753.7,104053.0,1743.34,97755.7,87331.3,10414.5,10.0,Conventional,2018,RichmondNorfolk
8943,21-01-2018,1.12,322273.0,72502.5,112843.0,1772.99,135154.0,112299.0,22855.4,0.0,Conventional,2018,RichmondNorfolk
8944,14-01-2018,1.19,311186.0,76364.5,126209.0,1844.45,106768.0,84944.7,21823.4,0.0,Conventional,2018,RichmondNorfolk
8945,07-01-2018,1.03,300235.0,96040.5,94173.0,1657.28,108364.0,99730.2,8633.89,0.0,Conventional,2018,RichmondNorfolk
8946,25-03-2018,0.99,218058.0,62126.6,39027.7,219.42,116684.0,97377.3,18342.7,964.28,Conventional,2018,Roanoke
8947,18-03-2018,0.97,209054.0,55659.9,43568.2,225.48,109600.0,86740.8,22179.4,680.0,Conventional,2018,Roanoke
8948,11-03-2018,0.93,228663.0,68597.8,43277.6,205.1,116583.0,100507.0,15642.9,433.34,Conventional,2018,Roanoke
8949,04-03-2018,1.07,178886.0,43252.3,37048.5,245.11,98340.0,73252.5,24594.2,493.34,Conventional,2018,Roanoke
8950,25-02-2018,1.06,174395.0,41912.4,37321.6,206.18,94954.4,66920.9,27310.2,723.33,Conventional,2018,Roanoke
8951,18-02-2018,1.06,155902.0,34945.3,34511.5,261.0,86184.5,58311.7,27101.6,771.11,Conventional,2018,Roanoke
8952,11-02-2018,0.85,207658.0,54069.8,44325.8,286.59,108976.0,87195.5,21390.7,390.0,Conventional,2018,Roanoke
8953,04-02-2018,0.82,287728.0,82020.4,55243.3,294.67,150170.0,116918.0,32938.5,313.37,Conventional,2018,Roanoke
8954,28-01-2018,1.14,159289.0,31259.7,49375.9,283.44,78370.1,61701.0,16669.1,0.0,Conventional,2018,Roanoke
8955,21-01-2018,1.11,176001.0,32866.7,52406.1,271.62,90457.0,61172.4,29271.3,13.33,Conventional,2018,Roanoke
8956,14-01-2018,1.09,189672.0,35632.0,58767.3,184.49,95087.8,62260.1,32827.6,0.0,Conventional,2018,Roanoke
8957,07-01-2018,0.93,203483.0,57981.5,48543.3,161.75,96796.4,80678.8,16101.6,15.97,Conventional,2018,Roanoke
8958,25-03-2018,1.13,570447.0,135652.0,361228.0,812.1,72754.9,67652.1,624.2,4478.55,Conventional,2018,Sacramento
8959,18-03-2018,1.14,517463.0,154152.0,270170.0,840.67,92300.8,84669.2,734.35,6897.26,Conventional,2018,Sacramento
8960,11-03-2018,1.18,546436.0,151095.0,271727.0,862.4,122752.0,115769.0,1627.32,5354.85,Conventional,2018,Sacramento
8961,04-03-2018,1.18,559944.0,181586.0,241036.0,1031.75,136290.0,128165.0,2453.04,5672.13,Conventional,2018,Sacramento
8962,25-02-2018,0.99,589560.0,199926.0,308882.0,1158.23,79593.7,72189.3,1982.31,5422.06,Conventional,2018,Sacramento
8963,18-02-2018,1.19,530247.0,131656.0,330556.0,700.57,67334.0,57058.6,3145.98,7129.43,Conventional,2018,Sacramento
8964,11-02-2018,1.07,554598.0,193066.0,282309.0,1180.54,78042.2,70403.1,1800.9,5838.17,Conventional,2018,Sacramento
8965,04-02-2018,0.86,862337.0,262795.0,518775.0,1051.29,79715.2,71670.0,1595.61,6449.66,Conventional,2018,Sacramento
8966,28-01-2018,1.32,468915.0,158788.0,233835.0,1129.27,75163.3,67847.8,1197.57,6117.91,Conventional,2018,Sacramento
8967,21-01-2018,1.15,591211.0,160917.0,362264.0,1136.97,66893.3,60172.2,1674.44,5046.73,Conventional,2018,Sacramento
8968,14-01-2018,1.31,504269.0,144110.0,299606.0,1249.15,59304.9,52486.5,754.65,6063.77,Conventional,2018,Sacramento
8969,07-01-2018,1.35,465108.0,159863.0,247999.0,1045.98,56200.6,49386.4,522.37,6291.89,Conventional,2018,Sacramento
8970,25-03-2018,1.1,488322.0,140384.0,156203.0,13940.1,177795.0,168263.0,7442.94,2088.89,Conventional,2018,SanDiego
8971,18-03-2018,0.92,643491.0,159347.0,256099.0,13404.8,214641.0,201974.0,9993.67,2673.33,Conventional,2018,SanDiego
8972,11-03-2018,1.14,512155.0,165801.0,124279.0,16483.0,205592.0,197839.0,6495.41,1257.78,Conventional,2018,SanDiego
8973,04-03-2018,1.24,459125.0,144401.0,122242.0,18028.8,174453.0,165183.0,6458.18,2812.22,Conventional,2018,SanDiego
8974,25-02-2018,1.07,538361.0,175664.0,163499.0,15737.3,183460.0,174528.0,6291.5,2640.56,Conventional,2018,SanDiego
8975,18-02-2018,1.23,447962.0,152250.0,119245.0,18614.9,157852.0,147617.0,7409.57,2826.11,Conventional,2018,SanDiego
8976,11-02-2018,0.93,558926.0,222366.0,136215.0,16577.9,183768.0,175708.0,5873.73,2185.55,Conventional,2018,SanDiego
8977,04-02-2018,0.88,858102.0,311039.0,318396.0,23719.2,204947.0,193682.0,8547.66,2717.78,Conventional,2018,SanDiego
8978,28-01-2018,1.07,566135.0,168172.0,256043.0,16669.8,125250.0,118367.0,4446.82,2436.66,Conventional,2018,SanDiego
8979,21-01-2018,1.26,460709.0,192219.0,122174.0,17624.9,128690.0,121676.0,4729.22,2285.55,Conventional,2018,SanDiego
8980,14-01-2018,1.41,439652.0,160897.0,136499.0,21680.7,120575.0,113514.0,4689.39,2372.22,Conventional,2018,SanDiego
8981,07-01-2018,1.18,464721.0,192510.0,118483.0,19625.4,134102.0,125040.0,6169.89,2892.22,Conventional,2018,SanDiego
8982,25-03-2018,1.01,1203270.0,198289.0,895797.0,2202.74,106985.0,103034.0,186.2,3764.96,Conventional,2018,SanFrancisco
8983,18-03-2018,1.38,777301.0,215280.0,435108.0,2698.44,124215.0,119695.0,92.29,4427.35,Conventional,2018,SanFrancisco
8984,11-03-2018,1.29,904334.0,270255.0,434279.0,2517.79,197282.0,193814.0,196.57,3271.4,Conventional,2018,SanFrancisco
8985,04-03-2018,1.16,1051310.0,386100.0,426278.0,2512.69,236418.0,231913.0,1286.43,3218.39,Conventional,2018,SanFrancisco
8986,25-02-2018,1.17,984000.0,383690.0,431346.0,2127.86,166836.0,162913.0,609.2,3313.63,Conventional,2018,SanFrancisco
8987,18-02-2018,1.06,1149070.0,193705.0,835774.0,2425.38,117170.0,113216.0,316.78,3636.48,Conventional,2018,SanFrancisco
8988,11-02-2018,1.32,823087.0,267696.0,405148.0,3199.77,147043.0,144064.0,120.38,2857.92,Conventional,2018,SanFrancisco
8989,04-02-2018,0.84,1706250.0,459981.0,1113990.0,2886.78,129396.0,126171.0,282.38,2942.19,Conventional,2018,SanFrancisco
8990,28-01-2018,1.38,821352.0,246497.0,418612.0,2588.33,153655.0,150233.0,402.62,3019.11,Conventional,2018,SanFrancisco
8991,21-01-2018,1.01,1301930.0,259497.0,919666.0,2578.69,120191.0,117864.0,80.08,2247.09,Conventional,2018,SanFrancisco
8992,14-01-2018,1.21,1117380.0,193892.0,785766.0,2860.37,134858.0,130905.0,944.69,3008.84,Conventional,2018,SanFrancisco
8993,07-01-2018,1.46,818086.0,209267.0,466936.0,2525.01,139358.0,136440.0,104.56,2813.53,Conventional,2018,SanFrancisco
8994,25-03-2018,1.4,524266.0,103574.0,149867.0,998.53,269826.0,155867.0,113667.0,292.71,Conventional,2018,Seattle
8995,18-03-2018,1.21,685506.0,91648.2,191972.0,1244.44,400641.0,180452.0,219003.0,1185.67,Conventional,2018,Seattle
8996,11-03-2018,1.42,514742.0,96728.7,134994.0,920.6,282099.0,165320.0,116482.0,297.02,Conventional,2018,Seattle
8997,04-03-2018,1.43,456320.0,93608.8,135423.0,571.39,226718.0,143222.0,83237.7,257.39,Conventional,2018,Seattle
8998,25-02-2018,1.22,636462.0,86796.3,173329.0,710.13,375627.0,113772.0,260807.0,1048.26,Conventional,2018,Seattle
8999,18-02-2018,1.46,468075.0,92450.9,135317.0,639.03,239668.0,148877.0,90182.8,608.16,Conventional,2018,Seattle
9000,11-02-2018,1.4,468936.0,98161.8,129399.0,631.78,240743.0,136974.0,103421.0,348.36,Conventional,2018,Seattle
9001,04-02-2018,1.04,909128.0,189718.0,289708.0,853.2,428849.0,115361.0,312388.0,1100.42,Conventional,2018,Seattle
9002,28-01-2018,1.34,548587.0,125676.0,178485.0,599.03,243827.0,136635.0,106746.0,445.97,Conventional,2018,Seattle
9003,21-01-2018,1.31,600670.0,125236.0,202784.0,754.76,271895.0,138210.0,133101.0,584.57,Conventional,2018,Seattle
9004,14-01-2018,1.26,709903.0,109322.0,214002.0,1034.16,385545.0,136005.0,248487.0,1052.08,Conventional,2018,Seattle
9005,07-01-2018,1.43,474305.0,116665.0,133128.0,1132.42,223380.0,164409.0,58738.8,232.59,Conventional,2018,Seattle
9006,25-03-2018,1.19,450658.0,205952.0,73267.2,4313.11,167126.0,132488.0,31527.7,3109.71,Conventional,2018,SouthCarolina
9007,18-03-2018,1.06,542847.0,230046.0,78736.7,3687.24,230377.0,185199.0,41852.2,3325.56,Conventional,2018,SouthCarolina
9008,11-03-2018,1.13,482066.0,217013.0,79944.6,4374.67,180733.0,141289.0,36165.8,3278.41,Conventional,2018,SouthCarolina
9009,04-03-2018,1.16,457398.0,213097.0,71897.9,3953.91,168450.0,119609.0,45130.4,3710.0,Conventional,2018,SouthCarolina
9010,25-02-2018,1.25,405689.0,178667.0,70216.9,3960.77,152845.0,119270.0,30146.1,3428.18,Conventional,2018,SouthCarolina
9011,18-02-2018,1.2,396970.0,173173.0,65055.8,3355.35,155386.0,115741.0,35864.3,3780.59,Conventional,2018,SouthCarolina
9012,11-02-2018,1.05,452806.0,213634.0,65654.7,3577.01,169940.0,126052.0,40667.1,3220.92,Conventional,2018,SouthCarolina
9013,04-02-2018,0.96,678235.0,304189.0,97949.8,4065.74,272030.0,200564.0,68207.9,3258.89,Conventional,2018,SouthCarolina
9014,28-01-2018,1.22,435491.0,209198.0,72212.8,3511.52,150569.0,109268.0,38526.2,2774.45,Conventional,2018,SouthCarolina
9015,21-01-2018,1.1,506254.0,234535.0,77898.3,3486.87,190334.0,138220.0,49325.5,2788.89,Conventional,2018,SouthCarolina
